short_name,long_name,extra_content,script_type,correct_answer,predicted,confidence,reasoning,correct,latency_s
Momo and Co.,Momo and Co. Design,design,latin,business_type,business_type,"high (The extra content provides clear evidence that the company's operation is centered around their primary business activity, which involves providing design services.)","The extra content 'design' clearly indicates that Momo and Co. offers design services, which directly tells us about their business function rather than providing geographic or disambiguation information. It implies a service-oriented entity with expertise in some form of design work.",1,2.63
The Vineyard Church,The Vineyard Church Bloomington-Normal,bloomingtonnormal,latin,location,disambiguation,"medium (The extra content provides some location-specific details but not enough information for a confident classification without additional data about what 'bloomingtonnormal' relates to in terms of church services, size, denomination or historical context. It could be an internal reference rather than necessary disambiguation.)","The extra content 'bloomingtonnormal' suggests that it is referencing a specific geographic location within Bloomington or Normal, possibly as an indication of where The Vineyard Church can be found. It provides no explicit business function information other than potentially being associated with the city itself which could help in locating this church but does not define its purpose beyond place-marking.",0,4.95
Full Steam,Full Steam Tromso,tromso,latin,location,location,"high (Given that 'tromso' is a distinct location within Norway, known for its maritime culture which complements the name ‘Full Steam’.)","The extra content 'tromso' is a geographic location that serves as additional context to define which establishment of Full Steam we are referring to, suggesting it’s located in Tromsø. This indicates the name has regional importance or uniqueness due to its association with this specific place. The presence of just one term from an extra content related to 'location' further narrows down our understanding that ‘Full Steam’ is not merely a generic business entity but likely connected closely to its locale in Tromsø, known for maritime activities which align well with the name suggested by context and purpose.",1,4.42
Poorvika Mobiles,Poorvika Mobiles Cuddalore - Opp to Bus Stand,cuddalore opp to bus stand,latin,noise,disambiguation,"medium (The extra content seems geographically significant, but due to the lack of clear context on the nature of 'Poorvika Mobiles', we cannot confidently assert it as business_type without more information.)","The extra content 'cuddalore opp to bus stand' specifies a particular location of Poorvika Mobiles, indicating that it is relevant in terms of its geographic position relative to Cuddalore Bus Stand. This hints at the possibility of disambiguation if there are multiple entities with similar names and provides some context about where this establishment may be situated within Cuddalore city without revealing explicit information regarding what type of business Poorvika Mobiles is or whether it adds additional semantic value to its name beyond indicating location.",0,4.07
Industria Pizzeria,Industria Pizzeria + Bar,bar,latin,business_type,business_type,high (The term 'bar' next to a pizzeria name is commonly associated with dual functions in establishments and suggests the place has multiple offerings.),"The extra content 'bar' specifies that beyond serving pizza, which is already suggested by its name (Industria Pizzeria), this establishment also offers beverages in a bar setting. This indicates it functions as both a food and drink service provider within the context provided. Without additional information suggesting noise or disambiguation, we can deduce the extra content serves to identify aspects of their business rather than merely being directory listing boilerplate.",1,3.39
Black Mamba Barber Shop & Tatto,Black Mamba Barbershop & Tattoo | Nezahualcóyotl,black mamba barbershop tattoo nezahualcoyotl,latin,business_type,business_type,"high (The extra content provides clear indicators for both types of services offered and geographic location specificity which supports high-confidence classification as business type with additional disambiguation benefits due to the presence of a localized name. Although there is room for some interpretation, it's most likely not 'noise'.)","The extra content 'black mamba barbershop tattoo nezahualcoyotl' suggests that this place provides both haircare services (from ""barbershop"") and ink work (implied by the word 'tatto'), further specifying its role as a specialized establishment. It also includes geographic information ('nezahualcoyotl') which indicates where it is located, reinforcing that this name refers to one specific place within Nezahualcóyotl city or area rather than just any barbershop with 'black mamba' in its name elsewhere.",1,5.33
Good Morning Children,Good Morning Children Limited,limited,latin,disambiguation,business_type,"high (The presence of 'limited' clearly identifies its legal status and is typical for such entities, thus allowing high confidence without additional context.)","The extra content 'limited' signifies that Good Morning Children is a limited liability company, which provides essential information about its legal structure. This distinction can be vital when considering business relationships or investment opportunities with the entity. Therefore, we are led to classify it as a specific type of business based on this structural element in 'extra_content'.",0,3.15
Kip McGrath,Kip McGrath Hammersmith,hammersmith,latin,location,disambiguation,"medium (The term 'hammersmith' could be seen either way, so without additional context to clarify if it denotes a unique aspect or merely the city/neighborhood where he is based, we classify with medium certainty. This assumes that in some places, mentioning both personal and location names might serve as disambiguation.)","The extra content 'hammersmith' seems to be naming a specific location associated with Kip McGrath. However, since this could also indicate disambiguation (identifying which branch or property of Kip McGrath is being referenced), the context does not provide enough information about whether it merely names his establishment in Hammersmith ('Kip McGrath' as short_name) or if 'hammersmith' serves to further specify a unique aspect. Without additional details, we cannot confidently determine its role based sole0n `extra_content`.",0,5.74
Volker Rentel GmbH,Volker Rentel GmbH Heizung- und Sanitärtechnik,heizung und sanitartechnik,latin,business_type,business_type,"high (The translated extra content is very specific to HVAC-sanitary engineering, which directly indicates the business type.)","The extra content 'heizung und sanitartechnik' translates to ""HVAC-sanitary engineering"" in English, which strongly indicates that Volker Rentel GmbH specializes in these services. Thus the longer name provides essential information about the nature of their business and aligns with this sector more than a geographical location or other disambiguation factors are at play here.",1,3.22
Hanger Clinic,Hanger Clinic: Prosthetics & Orthotics,prosthetics orthotics,latin,business_type,business_type,"high (Given that 'prosthetics orthotics' is a clear indication of the clinic’s services, this allows us to confidently classify it as such.)","The extra content 'prosthetics & orthotics' reveals that Hanger Clinic provides medical services related to prosthetics and orthotics, indicating it is a specialized business within this healthcare sector. This specificity aligns with the context of an establishment providing professional care or products rather than merely serving as identification for its name alone without additional clarifying information.",1,3.53
Esfiha Chic,Esfiha Chic - Vila Arcádia,vila arcadia,latin,location,business_type,"medium-to-high (The use of 'villas' suggests a level of exclusivity and specificity that may indicate it is not merely any hotel but one with added value, though without explicit business type indicators or further context regarding services beyond lodging provided in the input data.)","The extra content 'vila arcadia' suggests that Esfiha Chic is not just a name but also indicates an aspect of its identity or location, possibly hinting at it being part of residential real estate and implying there may be more to the establishment than merely lodging. The term ""Vila Arcádia"" evokes imagery associated with pastoral life and might suggest luxury accommodations that provide a peaceful retreat reminiscent of ancient Greek idylls, indicating it's not just any hotel but likely upscale or boutique in nature given the appeal to 'villas'.",0,5.82
Cerrajeria Lionel,Cerrajería Lionel Centrito,centrito,latin,location,disambiguation,"medium (The term 'centrito' is not immediately recognizable, and without additional context, its role cannot be confidently determined.)","The extra content 'centrito' seems to be an additional qualifier that specifies a particular aspect of Cerrajería Lionel, possibly indicating its locality or specific service offerings. However, without further information on what this term refers to within the context provided ('Cerrajería Lionel'), we can only hypothesize about it being part noise (unknown significance) or an attempt at disambiguation for a more distinct name/identity of the establishment.",0,3.32
The Fairways at San Marcos,The Fairways at San Marcos Apartments,apartments,latin,business_type,business_type,high,"The extra content 'apartments' indicates that The Fairways at San Marcos is not just any place, but specifically an accommodation facility within a residential complex.",1,9.43
UBS Vila Elvira,UBS Vila Elvira - São José Do Rio Preto,sao jose do rio preto,latin,location,location,"medium (The name 'UBS' typically indicates a business type, yet here we are dealing with potentially multiple entities—either UBS itself having branches in São José Do Rio Preto or the city being named after an establishment which may not necessarily be related to finance.)","The extra content 'são jose do rio preto' refers to a specific location in Brazil, which is São José Do Rio Preto. This suggests that UBS Vila Elvira may not be exclusively referring to the banking establishment but could also refer to the city where this entity might have its presence or an association with it.",1,6.73
Elite Picture Framing,Elite Picture Framing Adelaide,adelaide,latin,location,location,medium,"The inclusion of 'Adelaide' as extra content suggests that Elite Picture Framing is located or specifically operating within Adelaide, which provides a geographic qualifier. However, without additional context indicating it serves only in this location (e.g., no mention of multiple locations), we cannot definitively classify based on the information provided.",1,7.11
Aldak GmbH,ALDAK GmbH VIBRATIONSTECHNIK,vibrationstechnik,latin,business_type,business_type,"medium to high (Assuming 'vibrationstechnik' refers uniquely enough in this instance, a higher level of certainty can be expected; however, without explicit reference points like the kind of product or service provided by Aldak GmbH, there is an inherent risk that other entities could also exist with similar names and services.)","The extra content 'vibrationstechnik' provides a clear indication of what business field Aldak GmbH is operating in. This term translates to ""vibration technology,"" suggesting that they specialize in this area, making it relevant for classifying the nature of their establishment within its name contextually and by implication from additional data if available (e.g., product offerings or services).",1,6.79
Centro Comunitário,Centro Comunitario Taiaçu,taiacu,latin,location,location,medium-high,"The extra content 'taiaçu' indicates that Centro Comunitario Taiaçu is named after or associated with a specific locality, possibly suggesting its geographic location within the community. However, without additional context about what services or characteristics are being highlighted by this name combination in relation to an establishment type (such as business, recreational facility), we cannot confidently classify it solely based on 'extra_content'.",1,10.26
Dercole Pneumatici,Dercole Pneumatici Autofficina Castrol Service,autofficina castrol service,latin,business_type,business_type,"high (Given that service-related terms are present, along with the name of a well-known brand associated with automotive services and oil products.)","The extra content 'autofficina castrol service' indicates that Dercole Pneumatici is a facility providing automotive services, particularly related to oil changes (as suggested by ""castrol""). This implies it’s operating as a business type specializing in such services. The term 'service', combined with the presence of an auto shop name and reference to Castrol – which is known for motor oil products – supports this classification over mere location information or irrelevant noise content.",1,6.86
Hollyhock Hill,Hollyhock Hill Restaurant,restaurant,latin,business_type,business_type,high,"The extra content 'restaurant' directly indicates that Hollyhock Hill is a dining establishment where food services are provided. This implies its classification as such based on conventional naming practices, which often include descriptors of the primary function within their names for clarity and distinction from other types of businesses sharing similar core terms in their name (e.g., 'Hospital' or 'Club').",1,2.61
Management Factory Corporate Advisory GmbH,Management Factory Corporate Advisory GmbH - Valtus,valtus,latin,disambiguation,disambiguation,"medium (The term ""valtus"" may not directly indicate a business type but suggests an association with the corporation itself, which could influence its branding or ownership.)","The 'extra_content' here is ""valtus,"" which seems to be a name or brand associated with Management Factory Corporate Advisory GmbH. It does not provide clear information about whether this relates more directly to the nature of their services (business type) or geographic location, but given that it resembles names rather than descriptions such as 'hotel' or references like 'Los Mochis,' and assuming no additional context is provided suggesting otherwise.",1,3.84
Princeton Radiology,Princeton Radiology - Monroe,monroe,latin,location,location,high (The use of a specific location alongside the practice's name indicates that Monroe is an important identifier for this instance.),"The extra content 'Monroe' specifies a particular location where Princeton Radiology operates. This suggests that Monroe is not merely an addendum to identify which branch of this business but rather provides essential information about its geographic context, thereby disambiguating the name from other potential entities named ""Princeton Radiology.""",1,2.96
Carquest Auto Parts,Carquest Auto Parts - Jerry's Auto Parts,jerrys auto parts,latin,disambiguation,disambiguation,"medium (The presence of ""Jerry's"" alongside Carquest Auto Parts suggests a need for clarification, but without further details or knowledge about local businesses with similar naming patterns, we can only offer this medium-confidence level.)","The extra content ""Jerry's Auto Parts"" suggests that Carquest is perhaps a storefront or brand name, but given 'extra_content', it seems like there might be an additional entity named Jerry associated with this place. This potentially leads to ambiguity about the business being referred to since both names are presented as if they could refer to two separate entities within the same establishment context.",1,3.49
Tempe Veterinary,Tempe Veterinary Hospital,hospital,latin,business_type,business_type,"high (The extra content 'hospital' clearly relates directly and specifically to what kind of business Tempe Veterinary is, without any doubt.)","The extra content 'hospital' directly identifies that Tempe Veterinary Hospital is a medical facility catering specifically to veterinary needs, which implies it provides healthcare services rather than housing or other functions. It also eliminates the ambiguity about what kind of place this name refers to by using distinct terminology relevant only within its industry context ('hospital').",1,3.26
Atm,ATM (Post Office),post office,latin,disambiguation,location,"medium: Without explicit evidence of 'Atm' being an established post office name and not just ATMs that happen to serve mail functions (which is rare but possible), we can only assign medium confidence because there are ambiguous factors at play here, such as the potential for multiple locations or a misnomer.","The extra content 'post office' explicitly states what Atm is, which makes it clear that despite not being a full-service post office name but rather an abbreviation or shorthand reference to one. This information allows us to understand its function in the context of place names within this dataset—it serves as identification for where postal services are available at 'Atm'.",0,6.43
Brooklyn Basketball Academy,Brooklyn Basketball Academy (BBA),bba,latin,disambiguation,business_type,"medium (The use of 'bba' likely suggests an internal reference within BBA for something specific that is relevant only in their context; hence our confidence level reflects this speculative nature without further detail provided to definitively classify it as noise or disambiguation. Given the lack of a broader industry-standard abbreviation, we cannot be certain.)","The extra content 'bba' is an abbreviation that stands out as a unique identifier within this context, suggesting it represents something specific about Brooklyn Basketball Academy. However, without additional information or direct reference to what service the acronym signifies in relation to BBA itself (like whether they specialize in basketball training for kids), we can only speculate on its classification based solely on 'extra_content'.",0,4.91
Master Mechanic,Master Mechanic Pickering,pickering,latin,location,business_type,medium (Assuming that it could either serve as disambiguation for Pickering or be added without relevance to business type – both cases are plausible.),"The extra content 'pickering' suggests that Master Mechanic is located in or associated with Pickering, but without additional context about what services are offered at this mechanic shop beyond its name being potentially linked to a location. It does not explicitly state the nature of business nor provide geographical clarity within just one word if it was meant as an address appendage (e.g., ""Pickering Auto Repair"").",0,5.7
Boost Mobile,Boost Mobile Local Moline,local moline,latin,location,disambiguation,"medium (The extra content serves to differentiate Boost Mobile in the local context of Moline IL, yet does not provide enough information regarding its business type or service nature.)","The extra content 'local moline' suggests a specific service or offer, potentially related to mobile networks given Boost Mobile as part of T-Mobile US. However, without context that confirms this is indeed referring to the network rather than another localized aspect like an event at their storefront in Moline IL, we cannot be certain it denotes business_type specifically for networking services or branded presence within a particular locale — but not necessarily either direction alone based on 'extra_content'.",0,3.68
Cookie Cutters Haircuts for Kids,Cookie Cutters Haircuts for Kids - Beverly Hills,beverly hills,latin,location,disambiguation,"medium 
(There is ambiguity because 'Beverly Hills' could either be emphasizing the service within this specific district of Los Angeles, suggesting it as a business type with particular local character or simply providing geographic context.)","The extra content ""Beverly Hills"" indicates that Cookie Cutters Haircuts is a specific location within Beverly Hills, potentially highlighting its presence or establishment. However, without additional context about the nature of 'Cookie Cutters' beyond it being related to haircuts for kids (which could imply service quality), this information does not decisively categorize whether we are looking at noise, a business type with distinct services/products offered in Beverly Hills or merely providing geographic location details.",0,4.43
Mail Boxes ETC.,Mail Boxes Etc. UK,uk,latin,location,disambiguation,"medium (The term ""uk"" provides some clarity on location, but without more explicit descriptive text related to their business nature or unique aspects of operation within the 'UK' locale, it is hard to confidently classify as a specific type beyond that.)","The extra content 'uk' clearly indicates that Mail Boxes ETC. UK is a specific branch or location of an international brand, which suggests it might be offering additional services not present in its parent company located elsewhere (for example, the US headquarters). However, without more context to indicate whether these are unique offerings by this particular branch—or if they can simply refer back to their globally recognized networked service model—it's difficult to ascertain a business type beyond 'location'.",0,4.75
Learn And Play Montessori School,Learn and Play Montessori School - Peralta,peralta,latin,location,location,"medium (While 'peralta' likely serves to identify the specific school, without additional context we cannot assume that it is definitively a location or disambiguation identifier.)","The extra content 'peralta' provides a geographical qualifier, suggesting that this is meant to specify which Learn And Play Montessori School we are discussing. It seems unlikely based on common knowledge and the context provided (which lacks additional information about different locations) that it would be noise or disambiguation since such naming conventions appear intentional for clarity rather than being boilerplate.",1,3.2
Liceo Scientifico Isacco Newton,Liceo Scientifico Isacco Newton (succursale),succursale,latin,disambiguation,disambiguation,"medium (Given that we do have some directional information with ""succursale,"" which might be useful in a context where multiple institutions are referenced, but there isn’t sufficient detail to confidently categorize it beyond indicating its relationship status.)","The extra content 'succursale' suggests that Liceo Scientifico Isacco Newton is a subsidiary or branch of another institution, which gives us an idea about its relationship to other entities rather than describing the type of establishment it primarily serves. It doesn’t provide clear information on whether this facility specializes in certain academic services (like being solely for high school education) as opposed to business types like a hotel or restaurant within Liceo Scientifico Isacco Newton itself, and since 'succursale' is not specific enough about the location of an establishment.",1,4.69
Prestige de Menton,Prestige de Menton - Eau de Menton,eau de menton,latin,disambiguation,business_type,"medium (Without additional context about the nature of Prestige de Menton and its operations beyond selling 'eau de menton,' it's challenging to assert a high level of confidence in classification. It could be an individual brand or business specializing sole0rly on water, which is less common.)","The extra content 'eau de menton' implies that Prestige de Menton offers or is associated with a specific type of product—namely, water from Menton. This suggests it might be a branded bottled water source specializing in the unique mineral properties attributed to its region of origin.",0,4.78
ImmoWert Hessen,ImmoWert Hessen Carsten Nessler Sachverständige für Immobilien,carsten nessler sachverstandige fur immobilien,latin,disambiguation,disambiguation,medium (The name suggests disambiguation but lacks clarity in terms of being primarily indicative of business type or location.),"The extra content 'carsten nessler sachverständige fur immobilien' identifies Carsten Nessler as a certified real estate appraiser, which provides significant information about his professional role and suggests that the name is not just directory noise but potentially indicates disambiguation. However, without clear evidence of this being an individual who primarily conducts business through providing services in property valuation or immunological evaluations for properties (a less common service), it's safest to conclude here as personal information appended with professional credentials that do not serve a functional purpose beyond identification within the context given.",1,4.19
United Promotions Inc,United Promotions Inc. Photo Lab,photo lab,latin,business_type,business_type,high (The term 'photo lab' is commonly associated with places that provide photo-related services and thus points strongly towards this being a business type.),"The extra content 'photo lab' suggests that United Promotions Inc. has a specific service related to photography, indicating its role as a business rather than just an individual entity without further context or qualifiers within the longer name.",1,2.74
The Home Depot,The Home Depot México,mexico,latin,location,disambiguation,"high (The inclusion of ""mexico"" serves as a strong disambiguating factor, confirming it is specifically The Home Depot México.)","The extra content 'mexico' indicates that The Home Depot México is a specific branch or location of this business within Mexico, suggesting it serves as geographic disambiguation rather than providing information about its type. However, since ""Home Depot"" is already known to be a home improvement and hardware-focused chain store (business_type), the mention 'mexico' primarily helps specify which branch we are referring to in this context.",0,3.6
APEC Hospital de la Ceguera,Apec Hospital De La Ceguera Azcapotzalco,azcapotzalco,latin,location,disambiguation,"medium (The extra content gives us the necessary geographic clue for classification but lacks explicit context about the establishment being a business or specific service within that location. Therefore, it's not entirely clear-cut and thus medium in terms of certainty based sole0nly on 'extra_content'.).","The extra content 'azcapotzalco' specifies a geographical area, which is essential in distinguishing this hospital from other establishments that might share similar names but are located elsewhere. It indicates that the APEC Hospital De La Ceguera mentioned here serves or resides within Azcapotzalco municipality of Mexico City and not just any location named 'De la Ceguera'.",0,4.99
Smartphone Solutions,Smartphone Solutions Sunbury,sunbury,latin,location,location,medium (The extra content provides a geographic specificity that is useful for identifying the exact place of reference within Smartphone Solutions' operations.),"The extra content 'sunbury' indicates a specific location where Smartphone Solutions operates, suggesting that this detail is provided to clarify which branch or establishment we are referring to. It does not provide information about the kind of services offered by Smartphone Solutions nor any disambiguation like owner names or franchise details; hence it doesn’t necessarily inform us if 'Smartphone Solutions' refers uniquely and only in this instance, but rather specifies which location we are discussing.",1,3.96
Vitality Integrated Programs,Vitality Integrated Programs (VIP),vip,latin,disambiguation,noise,"medium (The abbreviation might be significant within its own context, but without further details that establish it as noise or a business type/location name more directly tied to the extra content itself.)","The extra content 'vip' seems to be a shorthand reference or nickname used within some context, which could imply that it stands out as special among other entities. Without additional information about what this abbreviation refers specifically in terms of the location name and its function (i.e., if VIP is being associated with any specific services), we must interpret 'extra_content' cautiously to avoid classifying based on an assumption rather than clear semantic meaning within context, especially since there’s no direct indication that it serves as a geographic or business identifier in the provided information alone.",0,4.98
See's Candies,See's Candies Chocolate Shop,chocolate shop,latin,business_type,business_type,"high (The extra content directly relates to what See's Candies sells, giving a high level of certainty about its business type.)","The extra content 'chocolate shop' clearly signifies that within this context, See's Candies is a retail establishment primarily focused on selling chocolate-based products. This indicates it falls under the category of businesses rather than just personal names or locations without such specificity in their offerings.",1,3.14
Bad & Meer,Bad & Meer Fachmarkt für Heizung & Sanitär,fachmarkt fur heizung sanitar,latin,business_type,business_type,high,"The extra content ""fachmarkt fur heizung sanitar"" indicates that this is a specific kind of market within an establishment, focusing on heating ('heizung') and hygiene or health-related items for the home. This suggests it's not merely a name but also describes part of what makes Bad & Meer unique as a business type (a specialty store).",1,2.71
Royce Rolls,Royce Rolls Cafe,cafe,latin,business_type,business_type,high (The additional information provided allows for high confidence that 'Royce Rolls' is indeed classified as an establishment of its kind.),"The extra content 'cafe' specifies that Royce Rolls is a place of business where one can expect to find coffee or similar refreshments, which indicates it serves as food service rather than just being an establishment name. The presence of the word implies its function within society and commerce in relation to dining experiences.",1,3.12
Waterbury Career Academy,Waterbury Career Academy High School,high school,latin,business_type,location,high,"The extra content ""high school"" clearly identifies the nature of Waterbury Career Academy as an educational institution serving students in high school level education. This indicates it is more than just a name; rather, there's functional information given that helps to identify its purpose within society — specifically related to providing secondary or upper-level education tailored for teenagers and young adults preparing for postsecondary paths or immediate entry into the workforce.",0,3.48
Village Medical,Village Medical at Walgreens,at walgreens,latin,disambiguation,location,medium (Given that 'at walgreens' provides a location context but does not fully clarify the role of Village Medical within or as part of the pharmacy without additional information.),"The extra content 'at walgreens' suggests that Village Medical is located within or partnered with a Walgreen's pharmacy, indicating its relation to healthcare services provided in proximity to retail settings. This context implies it’s an aspect of the primary business and not just noise without further clarification on what specific service they offer at Walgreens (e.g., clinic, dispensary).",0,3.39
Remington Heights,Remington Heights Retirement Community,retirement community,latin,business_type,location,high (The extra content provides clear context that helps to classify Remington Heights with high certainty.),"The extra content 'retirement community' indicates that Remington Heights is not just a name, but an establishment designed specifically to cater to individuals seeking such living options. This suggests it fulfills roles beyond being merely identifiable by the shorter core name and points toward its function as a location for elderly care within society.",0,2.75
Vegano Bio,Vegano Bio - Shop Online Prodotti Vegani,shop online prodotti vegani,latin,noise,business_type,high (The additional details provided by 'extra_content' strongly indicate that Vegano Bio is indeed related to selling vegetarian products and likely has an online presence.),"The extra content ""shop online prodotti vegani"" indicates that Vegano Bio is an establishment (likely a store) offering vegetarian products, possibly emphasizing their availability through e-commerce ('Shop Online'). This suggests it's not merely the name of a person or entity without reference to its business nature.",0,3.02
De Giovannini,De Giovannini Secondo di Cozzi Pier Secondo,secondo di cozzi pier secondo,latin,disambiguation,disambiguation,"medium (This is a reasonable guess given that 'secondo di cozzi pier secondo' indicates the second branch of Cozzi Pier Seconda, but without additional context for what kind of business it refers to.)","The extra content ""secondo di cozzi pier secondo"" suggests that 'De Giovannini' is possibly a specific branch or location related to something called Cozzi Pier Seconda. This may be used as disambiguation rather than providing direct information about the nature of De Giovannini itself, indicating it could refer to an individual who works at such branches and not defining what business they operate within based solely on this name extension alone.",1,3.8
El Dorado Hills Sports Club,El Dorado Hills Sports Club and Spa,and spa,latin,business_type,location,"medium  # The classification is given a medium confidence level due to ambiguity; while 'spa' indicates something beyond sports, it doesn’t provide enough context about whether El Dorado Hills Sports Club primarily functions as or serves specifically the location in question without more information on its core purpose.","The extra content ""and spa"" suggests that El Dorado Hills Sports Club offers additional leisure or relaxation services, which goes beyond being just a sports club. It points towards it having more than one core service offering (sports and wellness), making the 'business_type' classification appropriate but also implies an aspect of location-based differentiation since spa facilities are typically distinct from general sports clubs.",0,5.47
Extended Stay America,Extended Stay America Los Angeles / Arcadia,los angeles arcadia,latin,location,location,medium (The extra content provides geographic references but lacks context to confidently assert it solely defines the location.),"The extra content 'los angeles arcadia' includes geographic references, which suggests that Extended Stay America might have multiple locations. However, without further context indicating a specific reason why one name is chosen over the other (such as size of operation or presence in these areas), we cannot conclusively classify this based on provided 'extra_content'.",1,2.9
Oh My Goodness,Oh My Goodness OMG,omg,latin,disambiguation,noise,"medium-low: While 'omg' could potentially serve as informal shorthand for excitement within the establishment, without additional information or clear business relevance in this form it leans more towards noise than a substantive descriptor. Therefore, we cannot confidently classify based on content alone and would require further context to determine its significance accurately.","The extra content 'omg' is a common abbreviation used in informal communication, often associated with moments of excitement or surprise. This does not provide any direct information about whether it refers to an individual’s personal name as part of their professional title (like medical credentials) nor directly indicates the type of business they are engaged in beyond being whimsical or colloquial inside a conversation context that might be shared casually on social media platforms.",0,4.14
Miracle Mile Shops,Miracle Mile Shops At Planet Hollywood,at planet hollywood,latin,location,location,"medium (There's some relevance in understanding the geographical context, but it doesn’t help to identify whether these are retail shops specialized in products related to movies and entertainment or another business type entirely without more information. Hence, a medium level of certainty is chosen.)","The extra content ""at planet Hollywood"" suggests that Miracle Mile Shops is a specific location within Planet Hollywood, which may be known or popular enough to warrant mention of its venue. However, without more explicit information about the nature of these shops beyond this contextual reference point, their business type remains ambiguous.",1,4.67
Blue Rhino,Blue Rhino Propane Exchange,propane exchange,latin,business_type,business_type,high,"The extra content 'propane exchange' indicates that Blue Rhino is engaged in a specific service related to propane, suggesting it functions as an exchange or platform rather than just being the name of a business without any context about its activities. This supports classifying it under `business_type`. The reference ""Propane Exchange"" seems integral and not merely supplementary information (i.e., noise) but essential to understanding what Blue Rhino does as part of its operations in this setting.",1,3.12
Heartland Mortgage Inc - Bobbie Jo Haggard,"Heartland Mortgage Inc. / Bobbie Jo Haggard, NMLS 92472",nmls 92472,latin,noise,location,"medium (While the NMLS identifier is typically associated with mortgage professionals, it doesn't inherently describe Heartland Mortgage Inc. as offering specific services without additional contextual data about its operations beyond this professional credentialing information.)","The extra content 'nmls 92472' is a unique identifier that appears to be related to professional credentials or licensing information rather than describing the business itself. This does not give us context about what kind of place Heartland Mortgage Inc might offer but instead provides specific details on Bobbie Jo Haggard, likely indicating her role within the company based on this NMLS identifier linked with mortgage professionals in North America.",0,4.67
Hotel Farol,Hotel Farol - Mosqueiro,mosqueiro,latin,location,disambiguation,"medium (The term 'mosqueiro' introduces geographic ambiguity, but without clear evidence of the establishment being primarily for business as opposed to location or religious purpose.)","The additional content 'mosqueiro' seems to provide a geographic identifier, potentially suggesting that Hotel Farol is located in or near Mosqueiro. This extra detail might imply some form of location-specific naming convention but does not inherently identify the primary function of the place as being solely for lodging (business_type) or specifically providing religious services related to Islamic worship (which would be a mosque).",0,3.27
AdventHealth Medical Group Primary Care,AdventHealth Medical Group Primary Care at Brandon,at brandon,latin,location,disambiguation,medium (The naming convention suggests disambiguation rather than confidently determining the business type.),"The extra content ""at Brandon"" indicates that this is a specific location within AdventHealth Medical Group Primary Care, suggesting it could be used to disambiguate between multiple locations or clarify which branch of care we are discussing. While not explicitly defining the type of service provided by 'Primary Care,' the inclusion in context with an established medical group can hint at healthcare services being offered therein without directly specifying if they're a specialty within primary care, like pediatrics for instance.",0,3.26
Eat Happy,Eat Happy Sushi & asiatische Spezialitäten,sushi asiatische spezialitaten,latin,business_type,business_type,"high (The additional language skills required to understand 'asiatische spezialitaten' do not hinder the ability to classify, given that it directly pertains to what Eat Happy is known for.)","The extra content 'sushi asiatische spezialitaten' indicates that Eat Happy is a type of establishment offering Asian sushi cuisine. This provides clear information on what kind of place it could be, which aligns with the classification for business_type given its culinary focus and cultural specificity in terms of food offerings within this context.",1,3.35
Wohnungsauflösungen Schenk,Wohnungsauflösungen Schenk Ankauf und Verkauf,ankauf und verkauf,latin,business_type,business_type,"high (The extra content directly relates to the core operations of a business, indicating confident classification.)","The extra content 'ankauf und verkauf' indicates that the core activity of Wohnungsauflösungen Schenk involves purchasing (ankauf) and selling apartments or houses, which is a business operation rather than just being noise. This suggests it’s not merely an adjective but refers to their service within real estate transactions specifically for residential properties.",1,2.82
