short_name,long_name,extra_content,script_type,correct_answer,predicted,confidence,reasoning,correct,latency_s
Volker Rentel GmbH,Volker Rentel GmbH Heizung- und Sanitärtechnik,heizung und sanitartechnik,latin,business_type,business_type,high,"The extra content ""heizung und sanitartechnik"" translates to English as ""HVAC technology,"" which gives a clear indication of what kind of business this entity is involved in, specifically dealing with heating and cooling systems. This suggests that it's not merely providing location-specific information but rather describing the nature or function of the establishment itself.",1,2.4
Hanger Clinic,Hanger Clinic: Prosthetics & Orthotics,prosthetics orthotics,latin,business_type,business_type,high,"The extra content ""prosthetics orthotics"" describes what kind of services Hanger Clinic offers. This information is essential to identify that this place provides medical or assistive devices and not just its name alone would suffice for a directory listing, which indicates it's describing the business type rather than providing location details like street names or city identifiers.",1,2.38
Esfiha Chic,Esfiha Chic - Vila Arcádia,vila arcadia,latin,location,disambiguation,medium,"The extra content ""vila arcadia"" is a geographic location qualifier indicating that Vila Arcádia, likely referring to a neighborhood or street within Esfiha Chic, differentiates this specific business among others in the city. This suggests it's useful for disambiguation purposes and not indicative of the nature of the place name itself (e.g., whether it is an EV charging station).",0,2.55
Cerrajeria Lionel,Cerrajería Lionel Centrito,centrito,latin,location,location,medium,"The extra content ""centrito"" in this case appears to be a location identifier, likely pointing towards a specific area within or associated with Cerrajería Lionel. The context does not provide enough information about what the business is specialized in; hence it could either refer simply to its physical presence at that particular spot (indicating 'location') without necessarily describing its type as something beyond basic identification, which might otherwise be considered a franchise or branding aspect of an establishment if explicitly stated.",1,2.84
The Fairways at San Marcos,The Fairways at San Marcos Apartments,apartments,latin,business_type,business_type,high,"The extra content ""apartments"" clearly describes what type of establishment The Fairways at San Marcos is, indicating that it functions as an apartment complex. This serves to differentiate this particular business from others by highlighting its primary function or product in the name itself without any additional geographic qualifiers necessary for identification purposes within directories and search engines which typically list entities based on their type first followed by specific location descriptors when needed.",1,2.63
UBS Vila Elvira,UBS Vila Elvira - São José Do Rio Preto,sao jose do rio preto,latin,location,location,high,"The extra content ""sao jose do rio preto"" provides a geographic identifier, specifically that this UBS branch is in São José Do Rio Preto. This clearly indicates it as an addressal and not related to business type or other classifications like disambiguation (such as specifying particular services offered) nor noise typical of personal credentials or boilerplate text commonly found at the end of professional titles.",1,2.48
Elite Picture Framing,Elite Picture Framing Adelaide,adelaide,latin,location,location,medium,"The extra content ""adelaide"" is a city name. Given that this information does not describe what kind of business Elite Picture Framing is, nor seems to specify any particular branch or franchise identifier within the wider Adelaide location (as per common directory listing practices), it appears primarily as additional geographic context rather than providing significant unique identification for disambiguation purposes here.",1,2.35
Aldak GmbH,ALDAK GmbH VIBRATIONSTECHNIK,vibrationstechnik,latin,business_type,business_type,high,"The extra content ""vibrationstechnik"" describes a specific technical service or expertise related to vibration, which is likely associated with this business. Since it adds essential information about what kind of services Aldak GmbH provides and not just the location, we classify as 'business_type'. It's highly relevant for someone seeking specialized knowledge in their field rather than looking up a general directory listing or disambiguation context.",1,2.61
Centro Comunitário,Centro Comunitario Taiaçu,taiacu,latin,location,location,high,"The extra content ""taiacu"" provides a geographic qualifier that helps disambiguate this community center from other similarly named centers. It indicates a specific part of Taiaçu, potentially providing details about the branch's location relative to city landmarks or its own naming conventions within the locality.",1,2.11
Dercole Pneumatici,Dercole Pneumatici Autofficina Castrol Service,autofficina castrol service,latin,business_type,business_type,high,"The extra content ""autofficina castrol service"" indicates that this Dercole Pneumatici branch specializes in servicing Castrol products, which helps customers distinguish between different automotive services and understand what the business focuses on. This suggests it is not merely a location or disambiguation but also conveys specific information about the type of work being performed at this establishment.",1,2.43
Hollyhock Hill,Hollyhock Hill Restaurant,restaurant,latin,business_type,business_type,high,"The extra content ""restaurant"" immediately identifies the nature of this establishment as a place where food is served to customers, which clearly indicates that it's not just another location but has specific business type characteristics. This determines its classification based on what services and goods are provided there rather than any geographical attributes or unique branding within the name itself.",1,2.32
Management Factory Corporate Advisory GmbH,Management Factory Corporate Advisory GmbH - Valtus,valtus,latin,disambiguation,disambiguation,medium,"The extra content ""valtus"" serves to identify a specific individual, likely indicating that Valtus is an employee or representative of Management Factory Corporate Advisory GmbH. This naming convention suggests disambiguation rather than providing information about the core function of the business entity itself; hence it falls outside the scope of determining whether this additional content points toward the name as either location boilerplate, a sub-branding, etc., but could imply an internal or external relationship that is unique to their corporate setting.",1,2.9
Princeton Radiology,Princeton Radiology - Monroe,monroe,latin,location,disambiguation,medium-high,"The extra content ""monroe"" provides a specific geographic identifier, which is essential in distinguishing between different branches of radiology services that may have similar names but are located in distinct areas. In this case, it suggests the branch serves residents or patients specifically from Monroe rather than another city, thus serving as an important disambiguating factor.",0,2.28
Carquest Auto Parts,Carquest Auto Parts - Jerry's Auto Parts,jerrys auto parts,latin,disambiguation,disambiguation,medium,"The extra content ""jerrys auto parts"" appears to serve as a disambiguation, indicating that this specific branch of Carquest Auto Parts is associated or franchised by someone named Jerry. This suggests a personal branding element rather than describing the nature of business operations typically expected in an establishment name for car and home improvement supplies like PetSmart does not indicate any such association with a particular individual's services within that context, thus it should be considered disambiguation information added to clarify which specific branch is being referenced.",1,2.9
Tempe Veterinary,Tempe Veterinary Hospital,hospital,latin,business_type,business_type,high,"The extra content ""hospital"" directly describes what type of business this PetSmart is, making it a clear case of 'business_type' as opposed to identifying its location or serving an additional purpose. The term explicitly indicates that the establishment provides veterinary services rather than being named after any specific individual (which would suggest disambiguation) or listing irrelevant information ('noise').",1,2.48
Atm,ATM (Post Office),post office,latin,disambiguation,disambiguation,medium,"The extra content ""post office"" immediately follows the abbreviation of ATM (Automated Teller Machine), indicating that this service branch is specifically a post office. This clarifies whether one might be referring to an automatic teller machine or inquiring about services available at their local postal facility, thus serving as clear disambiguation between different potential interpretations (""ATM"" could refer either to the device for cash withdrawal/deposit or simply stand for 'Automated Teller Machine').",1,2.76
Brooklyn Basketball Academy,Brooklyn Basketball Academy (BBA),bba,latin,disambiguation,disambiguation,medium to high (depending on context),"The extra content ""bba"" represents a shorthand notation, likely used within internal or less formal contexts. Given that it stands alone as an abbreviation of the longer name without additional geographic qualifiers and doesn't specify any services offered beyond basketball, we can infer this is not providing business type information but rather identifying something specific about the school—possibly its acronymic nickname or a particular program within.",1,2.75
Master Mechanic,Master Mechanic Pickering,pickering,latin,location,location,high,"The extra content ""pickering"" is a geographic identifier that specifies where Master Mechanic Pickering operates. This indicates it’s not describing what type of business they are, but rather identifying their location within the city or town name 'Pickering'. It serves to disambiguate among multiple possible locations sharing similar names if any exist and is often seen in directory listings for ease of reference by customers searching online directories.",1,2.59
Boost Mobile,Boost Mobile Local Moline,local moline,latin,location,disambiguation,medium-high,"The extra content ""local moline"" refers to a specific branch of Boost Mobile, as indicated by additional qualifiers which are common in directory listings or franchise identifications. This indicates that it's not merely the type (business_type) but also about distinguishing one location from another within the same business chain or city area.",0,2.3
Cookie Cutters Haircuts for Kids,Cookie Cutters Haircuts for Kids - Beverly Hills,beverly hills,latin,location,location,high,"The extra content ""beverly hills"" provides a geographic qualifier, specifically pointing out Beverly Hills as part of this salon's name. This additional detail helps in identifying and distinguishing the business location from other potential branches or franchises sharing similar names but operating in different areas. It does not describe what services are provided at Cookie Cutters Haircuts, which would be classified under 'business_type', nor is it a disambiguation identifier as there's no mention of specific individuals associated with this salon name or any other descriptors that fall outside the norm for directory listings.",1,3.36
Mail Boxes ETC.,Mail Boxes Etc. UK,uk,latin,location,location,medium,"The extra content ""uk"" provides a geographical identifier, suggesting that this Mail Boxes ETC. branch is located in the United Kingdom rather than any particular city or region within it; therefore, we can classify its role as providing location information without identifying a specific place name beyond nationality.",1,2.08
Learn And Play Montessori School,Learn and Play Montessori School - Peralta,peralta,latin,location,disambiguation,medium,"The extra content ""peralta"" is a geographic identifier, which likely represents either an address suffix or city name that further specifies where this Montessori school branch (Learn And Play) is located. The presence of the core place name at the beginning and end with additional location identifiers suggests it's used for disambiguation purposes within directories to distinguish between multiple entities sharing similar names in a region, like schools or stores.",0,2.62
Liceo Scientifico Isacco Newton,Liceo Scientifico Isacco Newton (succursale),succursale,latin,disambiguation,disambiguation,medium,"The term ""succursale"" is a disambiguation indicator often used in French educational institutions to differentiate between multiple campuses of the same school. In this context, it suggests that there are several locations with distinct names but all belong to Liceo Scientifico Isacco Newton, and therefore does not describe any additional business details or geographic qualifiers specific enough for its own name recognition in an English-language directory without further translation or clarification.",1,2.7
Prestige de Menton,Prestige de Menton - Eau de Menton,eau de menton,latin,disambiguation,business_type,medium,"The extra content 'Eau de Menton' suggests that this is not merely another branch of Prestige de Menton but rather a specific product line or service offering, potentially the signature water from Menton.",0,6.09
ImmoWert Hessen,ImmoWert Hessen Carsten Nessler Sachverständige für Immobilien,carsten nessler sachverstandige fur immobilien,latin,disambiguation,disambiguation,medium-high,"The extra content ""carsten nessler sachverständige fur immobilien"" reveals that this individual, Carsten Nessler, is a certified real estate appraiser specializing in providing expert opinions on property matters. This additional detail qualifies the name as identifying an association between professional services and their representative or owner within the context of property-related activities rather than being merely descriptive of a business type such as retail or food service, nor does it add geographic location specificity beyond what is already implied by ""ImmoWert Hessen,"" which suggests relevance to real estate.",1,5.59
United Promotions Inc,United Promotions Inc. Photo Lab,photo lab,latin,business_type,business_type,high,"The additional phrase 'Photo Lab' serves as an identifier for what specific service is provided within United Promotions Inc., which points to a specialized business activity and not just the general nature of the franchise or its geographical location.",1,6.3
The Home Depot,The Home Depot México,mexico,latin,location,disambiguation,medium,"The extra content ""mexico"" indicates that this is a specific national context where The Home Depot operates. This does not inherently disambiguate between different branches, nor describe additional information about what kind of business it is — simply identifying the country suggests potential regional variations in services or products rather than describing the core nature of the place name as either 'business_type' or 'location'.",0,4.73
APEC Hospital de la Ceguera,Apec Hospital De La Ceguera Azcapotzalco,azcapotzalco,latin,location,location,high,"The extra content ""azcapotzalco"" is simply a location identifier, indicating that Apec Hospital De La Ceguera Azcapotzalco serves as an address within the city of Azcapotzalco. This information suggests disambiguation in case there are other branches or services with similar names not directly relevant to pinpointing this particular facility’s name and geographic location for clarity in directory listings.",1,2.6
Smartphone Solutions,Smartphone Solutions Sunbury,sunbury,latin,location,location,high,"The extra content ""sunbury"" appears to be a geographic location identifier. It does not describe what kind of service or product is offered (business_type), nor does it seem to disambiguate PetSmart from another entity with the same name elsewhere, as no additional descriptors are provided that would suggest an affiliation or specificity beyond the city's name itself; therefore, ""sunbury"" serves a locational purpose.",1,2.64
Vitality Integrated Programs,Vitality Integrated Programs (VIP),vip,latin,disambiguation,noise,"medium (due to insufficient data on what VIP refers to in this context)

The low level of certainty is due primarily because we do not have explicit information about whether ""vip"" serves as a service descriptor or identifier within the company's naming conventions, leaving some ambiguity around its classification. It could potentially be part of a business name if it were common for such entities to use acronyms in this manner; however, with no further details provided herein that suggest otherwise (such as ""Vitality VIP Care"" or similar), the safest assumption is noise while maintaining openness to reassess should additional context be revealed.","The extra content ""vip"" is an abbreviation or acron_accentre (company name) that does not provide any information about what specific type of service Vitality Integrated Programs offer, nor does it specify a location. It seems to be more related to branding or internal shorthand used within the organization and likely doesn't carry semantic value in differentiating this entity from others with similar names.",0,7.41
See's Candies,See's Candies Chocolate Shop,chocolate shop,latin,business_type,business_type,high,"The extra content ""chocolate shop"" provides a clear indication of what type of business See's Candies is, as it specifies that this particular branch specializes in selling chocolates. This identifies the core service offered by the place and distinguishes it from other types of retail establishments or services not related to candy making.",1,2.42
Bad & Meer,Bad & Meer Fachmarkt für Heizung & Sanitär,fachmarkt fur heizung sanitar,latin,business_type,business_type,medium,"The extra content ""fachmarkt fur heizung sanitar"" contains German words that translate to ""furniture store for heating & sanitation."" Even though it's not a common phrase in English, the context within which we find this term (a furniture store) alongside another business name indicates its purpose. The reference seems out of place since typically one would expect either 'Shopping Center', 'Mall', or similar phrases for shopping venues rather than specifically stating what goods are sold there if it's a general retail shop.",1,3.15
Royce Rolls,Royce Rolls Cafe,cafe,latin,business_type,business_type,high,"The extra content ""cafe"" clearly identifies that this is a place where food, specifically coffee-based products and drinks, are sold. It categorizes what kind of establishment it is — in essence telling us the business type at hand which directly points to being an eatery or restaurant specializing possibly only in café offerings rather than other types such as bars or full restaurants without a designated bar area.",1,2.59
Waterbury Career Academy,Waterbury Career Academy High School,high school,latin,business_type,disambiguation,medium,"The extra content ""high school"" indicates that this place is an educational institution, specifically a high school level within Waterbury Career Academy. This suggests it's not merely listing geographic information but also specifying what kind of service or facility the full name denotes – in this case, education-related services specific to a high school context.",0,2.16
Village Medical,Village Medical at Walgreens,at walgreens,latin,disambiguation,disambiguation,medium,"The extra content ""at walgreens"" suggests that this Village Medical service is located inside a Walgreen's pharmacy, which could imply additional services or partnerships. However, it doesn't describe the nature of the business itself but rather provides information about where to find them within another location (Walgreens), hence suggesting disambiguation by specifying its presence in a particular spot within an existing entity without being part of that main establishment’s name and identity.",1,2.7
Remington Heights,Remington Heights Retirement Community,retirement community,latin,business_type,business_type,high,"The extra content ""retirement community"" clearly defines what kind of place this is, indicating that it's a living facility specifically designed to cater to retirees. The term 'Retirement Community', when appended after the name suggests specialization in its business model and purpose for providing services or housing options tailored towards senior citizens needing such facilities.",1,2.34
Vegano Bio,Vegano Bio - Shop Online Prodotti Vegani,shop online prodotti vegani,latin,noise,noise,"medium-to-high if it's a standard description of an eco-friendly business operating online; low, to no if this phrase seems more like boilerplate commonly found in directories. More information would be needed to assess with certainty whether ""shop online"" is merely operational detail or part of additional descriptive text that could categorize as noise (e.g., branding phrases).","The extra content ""shop online prodotti vegani"" indicates that this establishment is a business focused on selling organic plant-based products. The mention of an online shop suggests it offers its services or sales through the internet, but does not specifically identify any disambiguation (e.s., specific branch) nor adds no semantic value as noise typically would; hence, we are likely dealing with one of two scenarios: business type classification if there's clear intent to describe their primary service/good offered online and location only serves for cataloging purposes without implying additional descriptive information about the store itself.",1,5.03
De Giovannini,De Giovannini Secondo di Cozzi Pier Secondo,secondo di cozzi pier secondo,latin,disambiguation,disambiguation,medium,"The extra content ""secondo di cozzi pier secondo"" appears to serve as a disambiguation identifier, likely specifying this individual's position in an organizational hierarchy or association. The name ""Cozzi Pier Secondo,"" along with the descriptors before and after it indicating 'de' (of) Giovannini, suggests that De Giovannini is linked by title or professional standing to Cozzi Pier within a certain context – possibly attenuating confusion if there are multiple individuals named.",1,2.87
El Dorado Hills Sports Club,El Dorado Hills Sports Club and Spa,and spa,latin,business_type,disambiguation,medium,"The extra content ""and spa"" suggests an additional service beyond a traditional sports club. However, without further context indicating that El Dorado Hills Sports Club specializes in or is better known as a 'spa', the primary role of this term remains to disambiguate among multiple establishments with similar names within El Dorado Hills itself and identify it distinctively from other centers offering spa services possibly elsewhere.",0,2.51
Extended Stay America,Extended Stay America Los Angeles / Arcadia,los angeles arcadia,latin,location,location,high,"The extra content ""los angeles arcadia"" includes both a city name (""Los Angeles"") and part of another well-known location within that city (a neighborhood or suburb, referred to as ""Arcadia""). This is indicative of the branch's specific geographical setting rather than providing information about its function.",1,2.22
Oh My Goodness,Oh My Goodness OMG,omg,latin,disambiguation,noise,high,"The extra content ""omg"" stands out as boilerplate that adds no semantic value to identifying or describing a specific location, business type, disambiguation information, nor does it seem relevant in any standard directory sense. It appears more like an emotional expression commonly used on social media rather than meaningful descriptive text about the place itself.",0,2.27
Miracle Mile Shops,Miracle Mile Shops At Planet Hollywood,at planet hollywood,latin,location,business_type,"medium to high depending upon external knowledge about 'Miracle Mile' and its typical associations with specific types of shopping experiences, but it may be lower without additional context indicating a brand or unique service beyond what is conventionally expected from retail shops in such locations.","The additional content ""at planet hollywood"" indicates that this Miracle Mile Shops is situated at a specific point or venue within Planet Hollywood, which in turn suggests its association primarily as an entertainment-related entity rather than just any retail establishment. Since the name 'Miracle Mile' implies shopping experience coupled with leisure activities associated typically with such destinations like casinos and luxury boutiques that align more closely to a business type, but without explicit evidence of it being an exclusive brand or franchise, I would lean towards classifying this as just another retail location.",0,6.54
Blue Rhino,Blue Rhino Propane Exchange,propane exchange,latin,business_type,disambiguation,medium,"The extra content ""propane exchange"" suggests a specific service or business model related to propane, which is not merely informative about what kind of services this place offers but implies that it specializes in some form of trading within the propane industry. This indicates more than just being a location and hints at an aspect relevant for disambiguation from other PetSmart locations with different focal points or additional offerings, hence suggesting 'disambiguation.'",0,2.6
Heartland Mortgage Inc - Bobbie Jo Haggard,"Heartland Mortgage Inc. / Bobbie Jo Haggard, NMLS 92472",nmls 92472,latin,noise,noise,high,"The extra content ""nmls 92472"" is a professional credential that typically accompanies personal names in mortgage industry listings. It represents Bobbie Jo Haggard's licensing information as an agent with the National Mortgage Licens endorsement system (NMLS), which, while important for verification purposes and often included to add legitimacy to a name within business contexts, does not contribute semantic meaning about what services are offered or where it is located. This content adds no substantial information regarding either location or the nature of her professional activity beyond identifying that she's regulated in this field - hence we classify and remove as noise for directory listings purposes to maintain clarity on business names alone.",1,3.99
Hotel Farol,Hotel Farol - Mosqueiro,mosqueiro,latin,location,location,high,"The extra content ""mosqueiro"" appears to be a geographic identifier, likely naming a specific part or neighborhood associated with Hotel Farol. It suggests that this is not merely an address but could indicate where in Mosqueiro the hotel is located. This disambiguation helps distinguish it from other Hotels possibly named similarly within different locales and reduces confusion for people trying to find the establishment.",1,2.37
AdventHealth Medical Group Primary Care,AdventHealth Medical Group Primary Care at Brandon,at brandon,latin,location,location,high,"The extra content ""at brandon"" serves as a geographic identifier that disambiguates this medical group's primary care location by referencing its city of operation, Brandon. This is common in directories to differentiate between multiple facilities within the same organization or brand name and ensures clarity for patients looking up services specific to their region.",1,2.18
Eat Happy,Eat Happy Sushi & asiatische Spezialitäten,sushi asiatische spezialitaten,latin,business_type,business_type,high,"The extra content 'sushi asiatische spezialitaten' explicitly describes that Eat Happy is not just any eatery but specifically a sushi restaurant offering Asian specialties. This indicates the type of business, which makes it appropriate to classify this place name under `business_type`.",1,7.3
Wohnungsauflösungen Schenk,Wohnungsauflösungen Schenk Ankauf und Verkauf,ankauf und verkauf,latin,business_type,business_type,high,"The extra content ""ankauf und verkauf"" is indicative of a real estate service, specifically one that deals with property sales. This phrase directly informs us about the primary business function without adding any ambiguity or directory noise typical to location-based identifiers in this context.",1,4.25
