short_name,long_name,extra_content,script_type,correct_answer,predicted,confidence,reasoning,correct,latency_s
Volker Rentel GmbH,Volker Rentel GmbH Heizung- und Sanitärtechnik,heizung und sanitartechnik,latin,business_type,business_type,high,"The extra content ""heizung und sanitartechnik"" in German translates to ""HVAC technology,"" which indicates that this company is involved specifically in heating, ventilation, and air conditioning systems. This description provides essential information about the kind of business activities Volker Rentel GmbH engages in within its field.",1,0.0
Hanger Clinic,Hanger Clinic: Prosthetics & Orthotics,prosthetics orthotics,latin,business_type,business_type,high,"The extra content ""prosthetics orthotics"" clearly indicates that this establishment specializes in providing medical services related to artificial limbs (prosthetics) as well as braces and other support devices (orthotics), which classifies the Hanger Clinic within a specific business type. Therefore, it is essential descriptive information for what kind of place ""Hanger"" represents—namely, this clinic provides healthcare services related to prosthetic limbs and orthotic supports.",1,0.0
Esfiha Chic,Esfiha Chic - Vila Arcádia,vila arcadia,latin,location,disambiguation,medium,"The extra content ""vila arcadia"" is a descriptor that appears to identify either an address or neighborhood within Esfiha Chic, adding geographic context without providing further essential information about what business it represents. Thus, this serves as location-based disambiguation rather than defining the type of establishment.",0,0.0
Cerrajeria Lionel,Cerrajería Lionel Centrito,centrito,latin,location,disambiguation,high,"The extra content ""centrito"" appears to be a geographic qualifier specifying which Cerrajería Lionel is being referred to. It seems like this name may refer to an establishment located in or associated with the city of Centrito, adding essential location information without describing what kind of business it is—hence serving as disambiguation for place names that are otherwise identical across different locales.",0,0.0
The Fairways at San Marcos,The Fairways at San Marcos Apartments,apartments,latin,business_type,location,high,"The extra content ""apartments"" directly describes the type of accommodation provided by ""The Fairways at San Marcos"", which is essential information distinguishing it from other types of establishments or services. It indicates that this place offers living spaces, aligning with a location-based classification as opposed to being solely identified for its brand name (disambiguation) or merely describing the kind/service provided within a broader category like business_type.",0,0.0
UBS Vila Elvira,UBS Vila Elvira - São José Do Rio Preto,sao jose do rio preto,latin,location,location,high,"The extra content ""sao jose do rio preto"" is a geographic qualifier specifying where in Brazil this branch of UBS Vila Elvira operates, which serves as important contextual information that can help differentiate it from other branches. This indicates the establishment's location-specific identity within São José Do Rio Preto municipality or district and helps users who are looking for a particular regional bank to find its name quickly without additional effort of parsing through less meaningful extra text such as professional titles, certifications, etc., which can often be considered noise in this context.",1,0.0
Elite Picture Framing,Elite Picture Framing Adelaide,adelaide,latin,location,location,high,"The extra content ""adelaide"" provides a specific geographic qualifier, suggesting that Elite Picture Framing is located or specializes in framing pictures specifically within Adelaide. This disambiguation helps distinguish one location from another of the same name and pinpoints where this particular business operates without describing its service type or indicating an affiliation with anyone outside their direct operation—it's a straightforward city identifier which does not imply noise but is vital for geographical clarity in naming conflicts among places.",1,0.0
Aldak GmbH,ALDAK GmbH VIBRATIONSTECHNIK,vibrationstechnik,latin,business_type,business_type,high,"The extra content ""vibrationstechnik"" describes what kind of business or services are offered by Aldak GmbH, which is related to technical aspects within their name. This information helps identify that they specialize in the field rather than providing a geographical location or specific person's reference point—thus indicating it relates more closely to understanding the nature and scope of the enterprise itself (business_type).",1,0.0
Centro Comunitário,Centro Comunitario Taiaçu,taiacu,latin,location,location,high,"The extra content ""taiacu"" is a geographic qualifier, specifying where exactly Centro Comunitario Taiaçu is located. It adds essential locational information to distinguish this center from any other Center Comunitario that might exist under the same or similar names in different locations.",1,0.0
Dercole Pneumatici,Dercole Pneumatici Autofficina Castrol Service,autofficina castrol service,latin,business_type,business_type,high,"The extra content ""autofficina castrol service"" specifies what type of business this is, indicating that it's a specialized auto parts or vehicle maintenance service provided by Dercole Pneumatici. This directly informs us about the nature and specific offering of the establishment without needing to mention its location or anything else extraneous beyond identifying the core services offered which qualifies as a business type descriptor.",1,0.0
Hollyhock Hill,Hollyhock Hill Restaurant,restaurant,latin,business_type,business_type,high,"The extra content ""restaurant"" directly describes the primary business type of Hollyhock Hill, defining it as a place where food is served to customers. This information provides essential context regarding what kind of establishment this name refers to without adding any unnecessary geographical or organizational details that would require further disambiguation.",1,0.0
Management Factory Corporate Advisory GmbH,Management Factory Corporate Advisory GmbH - Valtus,valtus,latin,disambiguation,disambiguation,"medium to high, depending on how common ""valtus"" is as an internal identifier and whether it has broader recognition for its unique association with Management Factory Corporate Advisory GmbH's branch or service line in that specific locale. If 'Valtus' does not have a widely recognized external significance but serves the purpose of identifying this particular entity within Company, we classify as disambiguation without additional context to suggest any business type beyond being an advisory firm.","The extra content ""valtus"" appears to be an identifier or designation specific to this corporate advisory branch, suggesting a disambiguation within Management Factory Corporate Advisory GmbH. It seems like it is likely used internally by the company and may not provide clear semantic information about what kind of service they offer externally but does identify their unique location or client base (Valtus) which helps differentiate this particular entity from others in the same firm.",1,0.0
Princeton Radiology,Princeton Radiology - Monroe,monroe,latin,location,disambiguation,high,"The extra content ""monroe"" identifies a specific branch of Princeton Radiology by adding a geographic location qualifier, thus providing disambiguation that distinguishes this place from other branches. It's not describing the business type nor specifying personal credentials or organizational affiliations beyond locality but rather narrowing down which particular facility is being referred to in Monroe.",0,0.0
Carquest Auto Parts,Carquest Auto Parts - Jerry's Auto Parts,jerrys auto parts,latin,disambiguation,disambiguation,medium,"The extra content ""jerrys auto parts"" indicates that Jerry's Auto Parts is a specific branch or service within Carquest, implying organizational affiliation rather than defining what type of business it is (auto parts store) or its geographic location. It serves to identify this particular entity among others in the same franchise without disclosing any core name information that might be found just before ""jerrys"" which would typically denote such an identifier within a company's nomenclature as seen with other examples, like Edward Jones- Financial Advisor: Heidi Lue.",1,0.0
Tempe Veterinary,Tempe Veterinary Hospital,hospital,latin,business_type,business_type,high,"The extra content ""hospital"" provides a clear descriptor of what type of establishment this is—a medical facility specializing in veterinary care, which classifies it as business_type.",1,0.0
Atm,ATM (Post Office),post office,latin,disambiguation,disambiguation,high,"The extra content ""post office"" immediately clarifies what kind of facility an ATM (Automated Teller Machine) is, despite their names sounding similar. This indicates that in this context, the abbreviation 'ATM' refers to a service offered at a post office rather than being confused with automobile or machine-related entities.",1,0.0
Brooklyn Basketball Academy,Brooklyn Basketball Academy (BBA),bba,latin,disambiguation,business_type,,"The extra content ""bba"" is a shorthand or abbreviation that likely refers to Brooklyn Basketball Academy within its context. It doesn't specify what type of establishment this is, nor does it provide geographical information outside the city name 'Brooklyn'. Therefore, since there isn't enough specific descriptive extra content for clear classification but some hint towards a location-based business (basketball), we may need to use judgment here.",0,0.0
Master Mechanic,Master Mechanic Pickering,pickering,latin,location,disambiguation,high,"The extra content ""pickering"" identifies a specific location that is crucial to know when distinguishing between multiple mechanic services in different places. Therefore, it serves as an important geographic qualifier needed for disambiguation purposes rather than describing the business type or adding irrelevant information (noise).",0,0.0
Boost Mobile,Boost Mobile Local Moline,local moline,latin,location,disambiguation,medium,"The extra content ""local moline"" suggests a specific branch or location of Boost Mobile, which does not describe its business type nor serve as geographic disambiguation. It seems to be an affiliation-related identifier that points out the connection between this particular entity and another place (Moline), yet doesn't specify what aspect it is referring to in terms of their relationship—whether they share ownership or are part of a franchise system, for instance.",0,0.0
Cookie Cutters Haircuts for Kids,Cookie Cutters Haircuts for Kids - Beverly Hills,beverly hills,latin,location,location,high,"The extra content ""beverly hills"" specifies a geographic location, identifying which establishment of Cookie Cutters Haircuts is being referred to by providing city context. This qualifier serves the purpose of disambiguation rather than describing what type of business it is or adding any other semantic value beyond locating where one can find this specific hair salon franchise.",1,0.0
Mail Boxes ETC.,Mail Boxes Etc. UK,uk,latin,location,location,high,"The extra content ""uk"" specifies that Mail Boxes ETC. is an entity located in or associated with England, making it a geographic qualifier aimed at disambiguating between locations where similar entities might exist (such as the U.S.). This serves to identify which specific establishment should be referenced when seeking information about this location-based service provider within the United Kingdom context.",1,0.0
Learn And Play Montessori School,Learn and Play Montessori School - Peralta,peralta,latin,location,location,high,"The extra content ""peralta"" specifies a particular location of this educational establishment, thereby serving as a geographic qualifier to disambiguate which Learn And Play Montessori School is being referred to.",1,0.0
Liceo Scientifico Isacco Newton,Liceo Scientifico Isacco Newton (succursale),succursale,latin,disambiguation,disambiguation,high,"The extra content ""succursale"" identifies that there is a specific branch or secondary establishment of Liceo Scientifico Isacco Newton, which indicates organizational affiliation. It provides information on where this particular educational institution's campus might be located within the larger school network but does not describe what kind of business it operates as an independent entity (which would classify its primary function), nor is there a distinct geographic location that sets it apart in terms of identifying which establishment one should go to.",1,0.0
Prestige de Menton,Prestige de Menton - Eau de Menton,eau de menton,latin,disambiguation,noise,medium,"The extra content ""eau de menton"" seems to describe a specific product (an Eau de Menton fragrance) associated or produced by Prestige de Menton, suggesting that it might be related more with marketing rather than indicating what business the place is. However, as no other context was provided regarding this being part of their offerings and without any clear indication if ""Prestige"" refers to a specific location tied directly to Eau de Menton or merely serves in an appellative fashion for its branded goods, it's plausible that the extra content may be noise.",0,0.0
ImmoWert Hessen,ImmoWert Hessen Carsten Nessler Sachverständige für Immobilien,carsten nessler sachverstandige fur immobilien,latin,disambiguation,disambiguation,high,"The extra content ""carsten nessler sachverständige fur immobilien"" includes professional credentials (Carsten Nessler) alongside a service type description (Sachverständige für Immobilien), which identifies the expert affiliation but not specific services or locations, hence making it disambiguation for this establishment.",1,0.0
United Promotions Inc,United Promotions Inc. Photo Lab,photo lab,latin,business_type,business_type,high,"The extra content ""photo lab"" indicates what kind of services are provided by United Promotions Inc, directly pointing to a business type related to photography or photo development. This is essential information that describes the nature and functioning aspect within this place name context.",1,0.0
The Home Depot,The Home Depot México,mexico,latin,location,location,high,"The extra content ""mexico"" serves as a geographic qualifier, specifying where The Home Depot is located within this context—it's essentially disambiguating which branch of The Home Depot we are talking about. It doesn't describe the business type or add anything unique to identify it from its counterparts in other regions and therefore leads us towards classifying as a location-specific identifier rather than indicating what kind of place (business_type) this is, like ""home improvement"" would do for an American Home Depot.",1,0.0
APEC Hospital de la Ceguera,Apec Hospital De La Ceguera Azcapotzalco,azcapotzalco,latin,location,location,high,"The extra content ""azcapotzalco"" provides a geographic qualifier that disambiguates which APEC Hospital De La Ceguera is being referenced, indicating this particular hospital's location. It does not describe the business type or specific services offered but identifies where it can be found within Mexico City.",1,0.0
Smartphone Solutions,Smartphone Solutions Sunbury,sunbury,latin,location,disambiguation,high,"The presence of ""sunbury"" as extra content indicates that it is providing geographic disambiguation, specifying exactly which Smartphone Solutions store this refers to.",0,0.03
Vitality Integrated Programs,Vitality Integrated Programs (VIP),vip,latin,disambiguation,disambiguation,high,"The extra content ""vip"" is an abbreviation that likely stands for a service level, programmatic tier or special status within Vitality Integrated Programs (VIP). It does not simply name the location nor describe what kind of business it operates but adds valuable information about services offered. This seems to denote some form of distinction in their offerings and could indicate priority customer care or unique benefits provided exclusively for VIP clients.",1,0.0
See's Candies,See's Candies Chocolate Shop,chocolate shop,latin,business_type,business_type,high,"The extra content ""chocolate shop"" describes what kind of business See's Candies is, identifying it as a place where chocolate products are sold. Since this indicates the nature or type of establishment rather than location details or disambiguation information (such as specific branches), franchise names, or individual certifications appended to personal names, we can classify the extra content in terms of its role within the longer name which is descriptive for what kind of business it is.",1,0.0
Bad & Meer,Bad & Meer Fachmarkt für Heizung & Sanitär,fachmarkt fur heizung sanitar,latin,business_type,business_type,high,"The extra content ""fachmarkt fur heizung sanitar"" describes what kind of business this place is—a specialized store dealing in home heating, plumbing equipment, or supplies. Therefore, it provides essential information about the nature of this establishment as a business type within its specific field.",1,0.0
Royce Rolls,Royce Rolls Cafe,cafe,latin,business_type,business_type,high,"The extra content ""cafe"" provides clear descriptive information about what type of establishment this is, identifying it as a cafe rather than any other kind. This directly informs us that business_type applies here due to the specificity and relevance of the additional context given by 'cafe'.",1,0.0
Waterbury Career Academy,Waterbury Career Academy High School,high school,latin,business_type,business_type,high,"The extra content ""high school"" specifies the type of educational institution Waterbury Career Academy is, which directly describes its purpose as a secondary education provider. This indicates that it's not merely identifying a location but also describing what kind of establishment this is—a high school offering career-oriented programs or courses to students before they move on to college preparation and beyond in their educational journey.",1,0.0
Village Medical,Village Medical at Walgreens,at walgreens,latin,disambiguation,location,high,"The extra content ""at walgreens"" denotes a specific location where Village Medical operates, suggesting that it is either an in-store service or part of Walgreens' own lineup. This qualifies the name as geographically locating the services rather than detailing its business type or disambiguating further personalization beyond just being located at Walgreens.",0,0.0
Remington Heights,Remington Heights Retirement Community,retirement community,latin,business_type,business_type,high,"The extra content ""retirement community"" directly describes what kind of establishment Remington Heights is, which makes it essential descriptive information about this place. It tells us that the core name refers to a specific type of residential facility catering to retirees or senior citizens seeking an age-appropriate living environment with associated services and amenities tailored for their lifestyle needs.",1,0.0
Vegano Bio,Vegano Bio - Shop Online Prodotti Vegani,shop online prodotti vegani,latin,noise,noise,medium,"The extra content ""shop online prodotti vegani"" indicates a marketing tagline or service offering that specifies an online shopping option focused on vegan products. This adds semantic value by suggesting convenience and product selection, which differentiates the business from non-online services in this domain. Therefore, it serves as additional descriptive information about what customers can expect at Vegano Bio regarding their shopping experience but does not change its classification fundamentally since all entities are related to veganism or dietary habits within a similar context (i.in the food industry).",1,0.0
De Giovannini,De Giovannini Secondo di Cozzi Pier Secondo,secondo di cozzi pier secondo,latin,disambiguation,disambiguation,medium,"The extra content ""secondo di cozzi pier secondo"" provides a specific name, Cozzi Pier Secondo. Since there is no additional information indicating what kind of establishment this refers to or its geographic location within the context given and it appears more like personal naming convention rather than organizational affiliation, disambiguation isn't as clear-cut here without further qualifiers that indicate a service type or business name associated with ""De Giovannini.""",1,0.0
El Dorado Hills Sports Club,El Dorado Hills Sports Club and Spa,and spa,latin,business_type,noise,medium,"The extra content ""and spa"" suggests that El Dorado Hills Sports Club also provides wellness services such as a spa, which differentiates this establishment from standard sports clubs. It identifies specific amenities offered by the club and hence is associated with disambiguation rather than business type or location detail alone. However, since these extra terms do not specify an organization nor are they solely locational (as it does not provide distinct geographical information about ""El Dorado Hills Sports Club""), this falls closer to a service listing which might be construed as noise in the absence of more context that clearly categorizes them under disambiguation.",0,0.0
Extended Stay America,Extended Stay America Los Angeles / Arcadia,los angeles arcadia,latin,location,disambiguation,high,"The extra content ""los angeles arcadia"" identifies a specific hotel within Extended Stay America's Los Angeles brand, serving as both geographic qualifier (to clarify which location is being referenced) and disambiguation for this extended stay option. Since it specifies not only the city but also narrows down to a more precise locality without describing what kind of service or business type they provide other than lodging.",0,0.0
Oh My Goodness,Oh My Goodness OMG,omg,latin,disambiguation,noise,high,"The extra content ""omg"" seems to be a casual internet slang representation of laughter or surprise, which doesn't provide semantic value in identifying the type of business name provided. It appears as noise within this context and should not affect our classification decision based on its irrelevance for categorization purpose herein discussed.",0,0.0
Miracle Mile Shops,Miracle Mile Shops At Planet Hollywood,at planet hollywood,latin,location,location,medium,"The extra content ""at planet hollywood"" specifies a physical address, adding to but not defining what kind of business entity 'Miracle Mile Shops' is. This could potentially lead consumers astray if they are looking for the shopping experience at this specific location rather than information about the nature or services provided by Miracle Mile itself.",1,0.0
Blue Rhino,Blue Rhino Propane Exchange,propane exchange,latin,business_type,disambiguation,high,"The extra content ""propane exchange"" indicates that this name represents a specific kind of service or business—a place where propane is sold. Since there's no geographic qualifier, and it doesn't identify the individual Edward Jones as in the previous example, nor does it describe what 'Blue Rhino' specifically offers beyond being an establishment for trading gas (propane), this extra content suggests a disambiguation of services rather than location or business type.",0,0.0
Heartland Mortgage Inc - Bobbie Jo Haggard,"Heartland Mortgage Inc. / Bobbie Jo Haggard, NMLS 92472",nmls 92472,latin,noise,noise,high,"The extra content ""nmls 92472"" is a professional credential code, which adds no informative value regarding what kind of business Heartland Mortgage Inc. operates or its specific location—it's rather boilerplate information that may add noise to the name without contributing semantics about type or locality.",1,0.0
Hotel Farol,Hotel Farol - Mosqueiro,mosqueiro,latin,location,location,high,"The extra content ""mosqueiro"" specifies a geographic location of where Hotel Farol is situated, thereby disambiguating which establishment in that region this refers to. The term doesn't describe what kind of business the hotel represents or provide additional services specifics; it merely locates the place within its municipality—Mosqueiro.",1,0.0
AdventHealth Medical Group Primary Care,AdventHealth Medical Group Primary Care at Brandon,at brandon,latin,location,location,high,"The extra content ""at brandon"" identifies a specific location within AdventHealth Medical Group Primary Care, thus serving as geographic disambiguation rather than providing details on what kind of business this is or any other organizational affiliation. It specifies where the service takes place and does not describe the core function beyond its association with primary care services at that particular site in Brandon.",1,0.0
Eat Happy,Eat Happy Sushi & asiatische Spezialitäten,sushi asiatische spezialitaten,latin,business_type,business_type,high,"The extra content ""sushi asiatische spezialitaten"" suggests that Eat Happy is a place offering Asian-style sushi, which indicates what kind of business it specializes in. This description provides key information about the nature and services provided by this establishment, making it essential for understanding its core operation within the context given—namely, as an eatery focusing on specific regional cuisine (Asian) but also specifying a broader food category like sushi that is not unique to Asia alone.",1,0.0
Wohnungsauflösungen Schenk,Wohnungsauflösungen Schenk Ankauf und Verkauf,ankauf und verkauf,latin,business_type,business_type,medium,"The extra content 'ankauf und verkauf' translates to 'for purchase and sale', which indicates that this business is engaged in real estate transactions rather than providing a distinct type of service or operating within a particular location.",1,0.02
